洗衣液全效馨香洗衣液馨香怡人护型护色温和不伤手3kg大容量,"机洗,通用,袋装,2.1-3kg",100197789,立白,923440285398813,59,28.41,4.8折,164176709974429697,http://h2.appsimg.com/a.appsimg.com/upload/merchandise/pdcpos/1100005574/2023/0223/0/b372b845-69fd-4d5d-b129-ba5b9e1502dc_420_531.jpg
【家用实惠装】薰衣草留香洗衣液整箱囤货装去污强效,"机洗,通用,箱装,3kg以上",3495916,蓝月亮,2167590008,93.4,63.9,6.8折,247775014647590913,http://h2.appsimg.com/a.appsimg.com/upload/merchandise/pdcpos/1100001647/2024/0422/96/a628dc00-0536-4be7-8582-3233ef4f2318_420_531.jpg
洗衣液袋装5斤整箱家用实惠装香氛香味留香去污强效持久家庭装,"机洗,通用,箱装,1.1-2kg",100039906,蓝月亮,1789699273206082,71.2,31.9,4.5折,1824879284056309764,http://h2.appsimg.com/a.appsimg.com/upload/merchandise/pdcpos/1100003794/2024/0531/1/b3cfc57e-58b7-4cb6-804b-e200297b9d3e_420_531.jpg
【除菌除螨&深层洁净】奥妙洗衣液2KG天然酵素 易溶易漂无残留,"机洗,通用,瓶装,1.1-2kg",100706670,奥妙,2660984877054286,51.9,29,5.6折,885878974465773569,http://h2.appsimg.com/a.appsimg.com/upload/merchandise/pdcpos/1100007498/2023/0208/25/93de9ab6-432f-432a-94b1-b636fb91fb80_420_531.jpg
【重磅推荐】80颗/144颗/184颗浓缩洗衣凝珠洗衣液持久留香除螨,"通用,8g,盒装,0.5-1kg",100197789,立白,765558962934749,109,41,3.8折,596522235656753153,http://h2.appsimg.com/a.appsimg.com/upload/merchandise/pdcpos/1100005574/2023/1113/173/4d653b5c-5991-467f-b1c2-3c4f616bf020_420_531.jpg
洗衣液袋装500g整箱家用实惠装香氛香味持久留香去污强效家庭装,"机洗,通用,袋装,0.5kg",100039906,蓝月亮,3199808964655426,18,9,5.0折,1176361281980018689,http://h2.appsimg.com/a.appsimg.com/upload/merchandise/pdcpos/1100003794/2024/0701/129/fd65dad0-284f-4f43-ac12-f51e0b95afc2_420_531.jpg
【10斤装】好爸爸天然薰香洗衣液组合持久薰香,"机洗,通用,瓶装,3kg以上",100197789,好爸爸,3126261865031197,109,55.1,5.1折,1100925970265731073,http://h2.appsimg.com/a.appsimg.com/upload/merchandise/pdcpos/1100005574/2023/1127/75/89728975-8132-42b7-98cd-4de3c744ff11_420_531.jpg
洗衣液家用实惠装24斤薰衣草持久留香机洗手洗深层洁净强效去污,"机洗,通用,瓶装,3kg以上",102948795,家家宜,3456433999498331,160,85,5.3折,598493217445638145,http://h2.appsimg.com/a.appsimg.com/upload/merchandise/pdcpos/1100015053/2024/0712/40/9d36372a-f4d0-4bb2-90b9-78561f01a50f_420_531.jpg
【超值两瓶】薰衣草香深层洁净洗衣液1kg*2整箱家用实惠装机洗,"机洗,通用,箱装,1.1-2kg",3495916,蓝月亮,2169799127,43.6,32.9,7.5折,1112466367496245250,http://h2.appsimg.com/a.appsimg.com/upload/merchandise/pdcpos/1100001647/2023/0424/39/3a3ff845-9535-45e9-9b61-2e4aaa4d785b_420_531.jpg
除菌洗衣液16斤】整箱家用实惠装香氛香味留香去污持久强效家庭装,"机洗,箱装,8KG,花香",100039906,蓝月亮,2889815688603586,227.5,139.9,6.1折,167554889767071745,http://h2.appsimg.com/a.appsimg.com/upload/merchandise/ugcaudit/2024/07/08/80/e3c2856c-3cd5-11ef-ae80-02020a9c3206.jpg
天然茶籽除菌洗衣液除菌除螨深层去渍洁净去味家用装12斤,"机洗,通用,箱装,12斤",100197789,立白,1103200844980445,199,57.48,2.9折,236234347899211777,http://h2.appsimg.com/a.appsimg.com/upload/merchandise/pdcpos/1100005574/2022/1103/187/788336cb-131f-4d6c-8d2e-512df6f0e1c6_420_531.jpg
洗衣液整箱家用实惠装香氛香味留香机洗手洗去污强效持久家庭装,"机洗,通用,箱装,0.5-1kg",100039906,蓝月亮,2938931013829570,24,20.9,8.7折,2977801069237313537,http://h2.appsimg.com/a.appsimg.com/upload/merchandise/pdcpos/1100003794/2023/0808/62/fbbd5677-f280-4194-8660-e85e691a8d1e_420_531.jpg
洗衣液整箱家用实惠装袋装补充去污强效薰衣草香氛洗衣液10斤装,"机洗,箱装,3kg以上,花香",101068392,蓝月亮,2602569933131976,89,58.5,6.6折,392171851053821953,http://h2.appsimg.com/a.appsimg.com/upload/merchandise/pdcpos/1100010608/2024/0626/48/37124647-4be8-4735-a3e7-c71da312d07e_420_531.jpg
天然茶籽洗衣液除菌除螨去渍洁净持久留香17.6斤洗衣液家用实惠装,"机洗,通用,瓶装,茶籽2kg*2+茶籽1kg*3+茶籽500g*3+大师液100g*3",100197789,立白,3430615805861789,199,78,3.9折,4559690558391431169,http://h2.appsimg.com/a.appsimg.com/upload/merchandise/pdcpos/1100005574/2024/0624/1/4a2ed66e-b7d7-4fb5-9e69-54eade68fe51_420_531.jpg
la有氧洗威露士除菌洗衣液7斤组合装 深层洁净除螨99.9%,"机洗,袋装,3kg以上,清香",3534252,威露士,2169631206,99.9,60,6.0折,1313157996542615553,http://h2.appsimg.com/a.appsimg.com/upload/merchandise/pdcpos/1100001848/2024/0605/106/514142a7-c07c-4c8c-a97e-1c8e0473751a_420_531.jpg
风清白兰手洗专用洗衣液1kg+洗衣液80g温和配方 易漂无残留,"机洗,通用,箱装,0.5-1kg",3495916,蓝月亮,2169633918,31.7,21.9,6.9折,896293556689489921,http://h2.appsimg.com/a.appsimg.com/upload/merchandise/pdcpos/1100001647/2023/1205/29/b1ab1cbd-d022-4462-8c76-0cbb04daa934_420_531.jpg
【洗衣液整箱家用15斤】洗衣液家用实惠装瓶袋去污强效薰衣草香味,"机洗,箱装,3kg以上,花香",101068392,蓝月亮,2762242000475528,131.3,79,6折,5292088284615364609,http://h2.appsimg.com/a.appsimg.com/upload/merchandise/pdcpos/1100010608/2024/0711/154/d46f47b3-0035-46aa-ad36-27cf298d0a7c_420_531.jpg
当妮洗衣液4.2斤 洁净柔顺香水洗衣液 洗完衣服更服帖700G*3瓶,"机洗,瓶装,2.1-3kg,花香",3741063,DOWNY,2166976443,49.9,36,7.2折,1812212905881321473,http://h2.appsimg.com/a.appsimg.com/upload/merchandise/pdcpos/1100003109/2021/0507/184/28467dac-bead-4a48-8c82-c0cbce088cda_420_531.jpg
【豪华全瓶】洗衣液整箱16斤家用洁净亮白洗衣护理组合装留香持久,"机洗,通用,箱装,3kg以上",3495916,蓝月亮,2166816652,150.2,94,6.3折,2121272424924647425,http://h2.appsimg.com/a.appsimg.com/upload/merchandise/pdcpos/1100001647/2024/0622/65/20262397-542b-47d1-abaf-b459b145d9e4_420_531.jpg
茶籽除菌洗衣液4斤衣物除螨除菌手洗机组合家用装护理,"机洗,通用,箱装,1.1-2kg",100197789,立白,865502497927645,48,22.8,4.8折,236234289867386881,http://h2.appsimg.com/a.appsimg.com/upload/merchandise/pdcpos/1100005574/2024/0604/50/e751e348-d864-41a7-86d1-2d4522862209_420_531.jpg
亲肤倍净洗衣液4kg母婴适用温和,"机洗,通用,瓶装,3kg以上",100197789,好爸爸,3127670504565085,99,39.81,4.0折,4055287326164680705,http://h2.appsimg.com/a.appsimg.com/upload/merchandise/pdcvis/pos-mp-admin.vip.com/2023/1128/45/62fb4962-d35f-4245-bd53-cd00224a28fd_950_1200_420_531.jpg
【囤货15斤】薰衣草洁净机洗洗衣液套装整箱家用瓶袋补充装,"机洗,通用,箱装,7.5kg",3495916,蓝月亮,2167376543,131.3,79,6.0折,896293344804098049,http://h2.appsimg.com/a.appsimg.com/upload/merchandise/pdcpos/1100001647/2024/0301/33/a48a431b-e6d3-40c3-8836-aab9718d0268_420_531.jpg
【1kg瓶装】洗衣液家用实惠装机洗洁净留香味去污强效家庭装,"机洗,通用,瓶装,1kg",3495916,蓝月亮,2170375064,25,24.9,,1184524055921856513,http://h2.appsimg.com/a.appsimg.com/upload/merchandise/pdcpos/1100001647/2024/0116/65/248c6b92-467a-4089-9dd4-1b91564429a5_420_531.jpg
24斤活氧酵素香水洗衣液整箱家用实惠装持久留香去污强效家庭装,"机洗,通用,瓶装,2kg*6",3575337,南堡,2170192154,110,66,6.0折,3694717860364173313,http://h2.appsimg.com/a.appsimg.com/upload/merchandise/pdcpos/1100001989/2023/1001/97/dc001ef6-b789-4b17-99eb-d61ee8d79918_420_531.jpg
白兰留香手洗洗衣液补充套装1kg*4袋 适用贴身衣物内衣裤,"机洗,通用,箱装,3kg以上",3495916,蓝月亮,2167199478,95.2,55.2,5.8折,1833042059932520449,http://h2.appsimg.com/a.appsimg.com/upload/merchandise/pdcpos/1100001647/2023/0324/143/bae06d26-5eeb-4630-842e-a126a3e308fb_420_531.jpg
【13件装】大师香氛洗衣液高级玫瑰香持久留香 洁净护色 炫彩护衣,"机洗,通用,瓶装,3kg以上",101740260,立白,3181336877420484,179.9,79.9,4.4折,1166791128262070273,http://h2.appsimg.com/a.appsimg.com/upload/merchandise/pdcpos/1100013744/2024/0104/118/b828b0fc-ac7a-4977-a30a-30822ce36e89_420_531.jpg
风清白兰手洗洗洗衣液温和易漂 内衣可用家庭超值套装500g*3,"手洗,通用,箱装,1.1-2kg",100039906,蓝月亮,2694154371545858,50.7,30.8,6.1折,383727624111984641,http://h2.appsimg.com/a.appsimg.com/upload/merchandise/pdcpos/1100003794/2023/0202/146/28a65c9e-6910-4a5d-8356-4ba822e82b78_420_531.jpg
手洗洗衣液4斤】整箱家用实惠装香氛香味留香去污强效持久家庭装,"手洗,通用,箱装,1.1-2kg",100039906,蓝月亮,590966737903682,53.6,41,7.6折,816072674866012161,http://h2.appsimg.com/a.appsimg.com/upload/merchandise/pdcpos/1100003794/2024/0712/89/cfb7a804-f818-4600-af47-d6514737f612_420_531.jpg
洗衣液袋装12斤】整箱家用实惠装香氛香味持久留香去污强效家庭装,"机洗,箱装,6KG,花香",100039906,蓝月亮,2889651456157634,106.8,74.9,7.0折,95497295689052161,http://h2.appsimg.com/a.appsimg.com/upload/merchandise/pdcpos/1100003794/2023/0629/170/448900bf-4380-42e2-9129-b20e097c433a_420_531.jpg
3瓶装氨基酸内衣裤专用清洗液女士除菌除螨去血渍内衣洗衣液,"手洗,通用,瓶装,1.1-2kg",1710613360,H&3,6920179629316717904,69,48,7.0折,31883882744479752,http://h2.appsimg.com/a.appsimg.com/upload/merchandise/pdcvis/600264/2023/0103/154/a4ecbb72-d967-4a25-9bbb-de844ec055c2_420_531.jpg
【2KG/瓶】香氛洗衣液家庭护理护色深层洁净持久留香去渍,"机洗,通用,瓶装,1.1-2kg",101196952,蓝漂,3315761749137176,20.7,11.4,5.5折,310262806950117377,http://h2.appsimg.com/a.appsimg.com/upload/merchandise/pdcpos/1100012237/2024/0505/122/e5fd048f-27e4-4495-9bb0-2b38fff02654_420_531.jpg
7.2/13.6斤持久香氛洗衣液洁净留香2合1可洗连衣裙,"机洗,通用,瓶装,3kg以上",100197789,立白,1189853347357725,159,84,5.3折,524464745206312967,http://h2.appsimg.com/a.appsimg.com/upload/merchandise/pdcpos/1100005574/2022/0517/5/c42ad4bd-0b78-4b28-8b53-8ab9b2a317f6_420_531.jpg
【5斤整箱】薰衣草留香家用实惠袋装补充装洗衣液500g*5袋,"机洗,通用,箱装,2.1-3kg",3495916,蓝月亮,2168374189,44.5,31.9,7.2折,31602327781314561,http://h2.appsimg.com/a.appsimg.com/upload/merchandise/pdcpos/1100001647/2024/0309/145/375d8f70-6f4f-4066-a540-04751157ad3e_420_531.jpg
【13斤整箱带走！】薰衣草洁净洗衣液家用实惠装补充液家庭装,"机洗,通用,箱装,3kg以上",3495916,蓝月亮,2168343413,115.3,69,6.0折,463947887723175937,http://h2.appsimg.com/a.appsimg.com/upload/merchandise/pdcpos/1100001647/2023/0605/165/b2fbf96b-e236-4bd7-831e-b24b6d669b41_420_531.jpg
【16斤4瓶！】薰衣草洗衣液整箱家用实惠装亮白洁净薰衣草留香,"机洗,通用,箱装,3kg以上",3495916,蓝月亮,2167703223,150.2,98,6.5折,103659838294712321,http://h2.appsimg.com/a.appsimg.com/upload/merchandise/pdcpos/1100001647/2024/0701/2/77e3812b-b7fc-4f88-b770-05c13371179c_420_531.jpg
13斤洗衣液整箱家用实惠装瓶袋补充液薰衣草留香味深层洁净,"机洗,通用,箱装,3kg以上",3495916,蓝月亮,2167997789,115.3,74,6.4折,968351002066059265,http://h2.appsimg.com/a.appsimg.com/upload/merchandise/pdcpos/1100001647/2024/0418/14/bd5c8308-be8c-437e-83cc-02afb19fa124_420_531.jpg
戚薇推荐大师香氛洗衣液玫瑰持久留香护色护衣13.28斤整箱家用,"机洗,通用,箱装,共12.38斤",100197789,立白,2347852960837725,209,105,5折,2109732096755486721,http://h2.appsimg.com/a.appsimg.com/upload/merchandise/pdcpos/1100005574/2024/0524/64/7f099801-7c30-4fe5-9f0f-cecc2821b454_420_531.jpg
【10袋家庭装】奥妙除菌除螨酵素洁净洗衣液 400g/袋,"机洗,通用,袋装,3kg以上",100706670,奥妙,2136120110393038,170,60,3.5折,237360499983613953,http://h2.appsimg.com/a.appsimg.com/upload/merchandise/pdcpos/1100007498/2023/0213/120/ea2b7ced-da80-4a89-ae11-8d79a485863b_420_531.jpg
【多规格可选】运动型洗衣液速干衣运动衣除菌抑菌去汗味,"机洗,通用,箱装,0.5kg以下",100039906,蓝月亮,2750799517766914,40.9,29.9,7.3折,1320476360434425859,http://h2.appsimg.com/a.appsimg.com/upload/merchandise/pdcpos/1100003794/2023/0328/181/c391fa0d-3475-4aa7-9555-703cd0093c3d_420_531.jpg
洗衣液13斤整箱家用实惠装香氛香味持久留香袋装去污强效家庭装,"机洗,通用,箱装,3kg以上",100039906,蓝月亮,2032896528172290,115.3,74,6.4折,960188214975504385,http://h2.appsimg.com/a.appsimg.com/upload/merchandise/pdcpos/1100003794/2024/0314/144/e2f79d8b-1749-4dd3-a876-acff92730c73_420_531.jpg
【玫瑰香氛】大师香氛洗衣液12斤整箱持久留香护色护衣家用装,"机洗,通用,瓶装,3kg以上",101740260,立白,3119030979447876,125,103,8.2折,302099984595537921,http://h2.appsimg.com/a.appsimg.com/upload/merchandise/pdcpos/1100013744/2023/1122/153/611be34f-42ac-401c-b5b1-ef25a3459772_420_531.jpg
机洗洗衣液10斤家用实惠装去污强效自然香留香,"机洗,通用,箱装,3kg以上",3495916,蓝月亮,2168593756,91.4,63,6.9折,175717539882254337,http://h2.appsimg.com/a.appsimg.com/upload/merchandise/pdcpos/1100001647/2024/0418/75/e14aad82-d0cc-4962-b334-fdb832c59a45_420_531.jpg
【年度榜单推荐】超值茶籽除菌10斤除螨除菌洗衣液整箱家用,"机洗,通用,箱装,共10斤",100197789,立白,1103176501215453,129,47,3.6折,956810288272547841,http://h2.appsimg.com/a.appsimg.com/upload/merchandise/pdcpos/1100005574/2023/0829/92/3a6524ae-2b08-4f88-ae5b-52a28127ea73_420_531.jpg
手洗洗衣液袋装8斤整箱家用实惠装香味留香去污强效持久家庭装,"手洗,通用,箱装,3kg以上",100039906,蓝月亮,3443679455326402,95.2,55.2,5.8折,455785401139359745,http://h2.appsimg.com/a.appsimg.com/upload/merchandise/pdcpos/1100003794/2024/0705/181/be614200-c51c-4e78-bc1c-69317bcfce0e_420_531.jpg
【16斤全瓶装】小苍兰持久留香香氛柔顺洗衣液整箱家用实惠装,"机洗,通用,瓶装,3kg以上",100197789,立白,2560999058842909,199.9,89.02,4.5折,524465079958695937,http://h2.appsimg.com/a.appsimg.com/upload/merchandise/pdcpos/1100005574/2022/1102/73/c1061a7c-99f2-4f25-ad39-cc3c5e3d8421_420_531.jpg
【整箱14斤】洗衣液家用实惠装3kg+2kg+1kg*2瓶深层洁净薰衣草香,"机洗,瓶装,3kg以上,花香",101068392,蓝月亮,2356463382466760,128.2,79.9,6.2折,3995051492865613825,http://h2.appsimg.com/a.appsimg.com/upload/merchandise/pdcpos/1100010608/2023/0821/75/b7f384c7-cccf-4a7d-b808-0f406a613da4_420_531.jpg
运动健身洗衣液香味持久留香抑菌99.9%去汗味去污强效家用实惠装,"机洗,通用,箱装,1kg以上",100039906,蓝月亮,3443691065598146,156.5,99.8,6.4折,4058665103038668801,http://h2.appsimg.com/a.appsimg.com/upload/merchandise/pdcpos/1100003794/2024/0705/88/cb4699ef-7cd3-4ea6-b566-9f6f149a8da4_420_531.jpg
洗衣液8斤】整箱家用实惠装批发香味持久留香机洗去污强效家庭装,"机洗,箱装,3kg以上,花香",100039906,蓝月亮,3323217366632002,80,57,7.1折,3914549885550284801,http://h2.appsimg.com/a.appsimg.com/upload/merchandise/pdcpos/1100003794/2024/0411/80/38db6d52-6985-4763-8bc7-af0d826249ee_420_531.jpg
【洗衣液家用实惠装12斤】洗衣液整箱家用洗衣液去污强效家庭装,"机洗,箱装,3kg以上,花香",101068392,蓝月亮,2360450675212488,106.8,74.9,7.0折,2121554048852946945,http://h2.appsimg.com/a.appsimg.com/upload/merchandise/pdcpos/1100010608/2023/1016/31/1728a392-c925-4bd2-9ef7-2221802880d5_420_531.jpg
手洗专用洗衣液家用实惠装袋装补充茉莉清香多规格可选,"手洗,袋装,0.5-1kg,花香",101068392,蓝月亮,3275218092518472,25,18.8,7.5折,1184805549691768834,http://h2.appsimg.com/a.appsimg.com/upload/merchandise/pdcpos/1100010608/2024/0313/165/f56ba980-508f-4dcb-9c4a-ea85c5f977cb_420_531.jpg
16斤深层洁净洗衣液薰衣草留香家庭装去污整箱家用,"机洗,通用,箱装,8kg",3495916,蓝月亮,2170245706,152.8,95.9,6.3折,4066827791355404289,http://h2.appsimg.com/a.appsimg.com/upload/merchandise/pdcpos/1100001647/2023/1103/23/ba4f6ba6-d988-409b-a9a9-015f1515daad_420_531.jpg
洗衣液家用实惠装整箱6斤装亮白增艳袋装补充薰衣草香,"机洗,袋装,2.1-3kg,薰衣草香",101068392,蓝月亮,2531504268339592,50.7,39.9,7.9折,896574991969304577,http://h2.appsimg.com/a.appsimg.com/upload/merchandise/pdcpos/1100010608/2024/0402/171/adb7ee59-3bd4-4c69-a2e1-98e4f40c8d64_420_531.jpg
内衣洗衣液除菌去渍女士专用内衣清洗液樱花香氛洗衣液多规格,"手洗,瓶装,花香,1095天",101068392,蓝月亮,3079375479993992,57.7,43.9,7.6折,2986245352826830852,http://h2.appsimg.com/a.appsimg.com/upload/merchandise/pdcpos/1100010608/2024/0425/172/724fc11e-e995-44e2-adce-01f74b712f1e_420_531.jpg
洗衣液6斤整箱家用实惠装香味持久留香机洗手洗去污强效家庭装,"机洗,通用,箱装,2.1-3kg",100039906,蓝月亮,3323199331100226,70,48,6.9折,1176361312104620033,http://h2.appsimg.com/a.appsimg.com/upload/merchandise/pdcpos/1100003794/2024/0411/63/ae843e3a-d223-42f1-b4f3-45902725fd0b_420_531.jpg
【整箱囤货！】薰衣草留香机洗洗衣液补充液家用实惠袋装,"机洗,通用,箱装,5kg/6kg可选",3495916,蓝月亮,2165616217,106.8,74.9,7.0折,2049214691438223361,http://h2.appsimg.com/a.appsimg.com/upload/merchandise/pdcpos/1100001647/2024/0218/186/2285ee72-34d1-4867-9f6e-51e547aa359c_420_531.jpg
大师香氛洗衣液2kg蓝风铃香女士男士持久留香洁净去顽渍温和易漂,"机洗,通用,瓶装,2.1-3kg",101740260,立白,2660580022050628,109.8,50,4.6折,518272654782816257,http://h2.appsimg.com/a.appsimg.com/upload/merchandise/pdcpos/1100013744/2023/0110/181/2863508d-6a59-4921-a693-9cd2f846bf35_420_531.jpg
【2件起售】洗衣液强效去污迷你500g瓶装薰衣草香小瓶方便携带学生适用,"机洗,瓶装,500g,花香",3495916,蓝月亮,2170687396,26,9.9,3.8折,4571231031334277121,http://h2.appsimg.com/a.appsimg.com/upload/merchandise/pdcpos/1100001647/2024/0621/168/bd5c3042-7d41-456f-9e79-240e778a8af0_420_531.jpg
洗衣液家用实惠装薰衣草留香味衣服去污强效家庭1瓶2补充袋装4斤,"机洗,通用,箱装,1.1-2kg",3495916,蓝月亮,2167785596,42,29.9,7.1折,31602254504087553,http://h2.appsimg.com/a.appsimg.com/upload/merchandise/pdcpos/1100001647/2023/0324/115/686cd485-dd98-4464-a9b0-68da2b5a6f29_420_531.jpg
【足足16斤！】除菌去味洗衣液抑味家用囤货整箱发货 橙花留香味,"机洗,箱装,3kg以上,花香",3495916,蓝月亮,2169827665,227.5,139.9,6.1折,3634482160231587841,http://h2.appsimg.com/a.appsimg.com/upload/merchandise/ugcaudit/2024/03/09/91/ab6adf28-dddc-11ee-99e1-02020a9c577c.jpg
【玫瑰香氛】大师香氛洗衣液玫瑰香持久留香柔顺护衣家用实惠装,"机洗,春/夏/秋,瓶装,2.1-3kg",101740260,立白,2707225850808388,285,135,4.7折,518272666170957828,http://h2.appsimg.com/a.appsimg.com/upload/merchandise/pdcpos/1100013744/2023/0211/94/90fdca1f-ab91-48e0-a427-3d4601f6aa94_420_531.jpg
手洗洗衣液4斤】整箱家用实惠装香氛香味留香去污强效持久家庭装,"机洗,通用,瓶装,2kg",100039906,蓝月亮,3151990142557122,49,30.9,6.3折,311670141850365953,http://h2.appsimg.com/a.appsimg.com/upload/merchandise/pdcpos/1100003794/2024/0706/32/7166e721-315e-4bc7-9a85-31dcb6258957_420_531.jpg
【12斤实惠整箱】自然香留香洗衣液深层洁净机洗家用500g*12袋,"机洗,通用,箱装,3kg以上",3495916,蓝月亮,2167704411,106.8,74.9,7折,103659838560980993,http://h2.appsimg.com/a.appsimg.com/upload/merchandise/pdcpos/1100001647/2024/0218/181/5755eaad-3ee9-4347-a2f4-c8d6c584bf21_420_531.jpg
【超值8斤！】洗衣液薰衣草留香味2kg*2整箱家用实惠装去污强效,"机洗,通用,箱装,3kg以上",3495916,蓝月亮,2169799169,73.6,52.9,7.2折,1040408773460766721,http://h2.appsimg.com/a.appsimg.com/upload/merchandise/pdcpos/1100001647/2024/0222/166/72d44734-91a8-4b88-8df8-92c4dcc380ed_420_531.jpg
洗衣液家用实惠装16斤装洗衣液除菌去味整箱家用强效去污,"机洗,箱装,3kg以上,花香",101068392,蓝月亮,2804116769578952,227.5,139.9,6.1折,1112747840638869505,http://h2.appsimg.com/a.appsimg.com/upload/merchandise/pdcpos/1100010608/2024/0424/125/468c2b6c-9efd-43c2-9c5a-fef9d8aba87b_420_531.jpg
洗衣液自然清香深层洁净多规格实惠装,"机洗,通用,瓶装,1.1-2kg/0.5kg以下/2.1-3kg/0.5-1kg",101068392,蓝月亮,3455370466636552,59,43.9,7.4折,680402435408789507,http://h2.appsimg.com/a.appsimg.com/upload/merchandise/pdcpos/1100010608/2024/0711/166/3d912df1-2288-4432-b1d0-f92d01598370_420_531.jpg
好爸爸除螨除菌除味亲肤洗衣液2.38KG*2瓶 可配合消毒液使用,"机洗,通用,瓶装,2.1-3kg",100197789,立白,1162413847479133,99,65.55,6.6折,308291956393439233,http://h2.appsimg.com/a.appsimg.com/upload/merchandise/pdcpos/1100005574/2020/0312/93/a1542e74-67bb-483a-9a89-763d244cd1f2_420_531.jpg
【超值囤货】家庭囤货装卫仕天然除菌洗衣液除菌除菌率99.99%,"机洗,通用,瓶装,3kg以上",101740260,立白,2978399574532804,237.8,112.9,4.7折,2824115741589172226,http://h2.appsimg.com/a.appsimg.com/upload/merchandise/pdcpos/1100013744/2023/0818/11/7d9b54c2-6f9e-4f1c-a793-f8ce984820be_420_531.jpg
【超值囤货】家庭囤货装卫仕天然除菌洗衣液除菌除菌率99.99%,"机洗,通用,瓶装,3kg以上",101740260,立白,2978399574528708,209.8,98.8,4.7折,2824115741589172225,http://h2.appsimg.com/a.appsimg.com/upload/merchandise/pdcpos/1100013744/2023/0818/76/96915f0c-300b-4e54-b9f0-d27ad75064c1_420_531.jpg
小苍兰香氛柔顺持久留香洗衣凝珠洗衣球祛味洗衣液家庭装52颗,"通用,8g,盒装,0.5-1kg",100197789,立白,2356104754648797,62.9,20,3.2折,2109732098770079745,http://h2.appsimg.com/a.appsimg.com/upload/merchandise/pdcpos/1100005574/2023/0404/59/1a1e9d5a-e664-42ec-87d7-ecc8e67c9842_420_531.jpg
【足足12袋！】薰衣草留香机洗洗衣液家用整箱装500g*12亮白增艳,"机洗,通用,箱装,3kg以上",3495916,蓝月亮,2168523395,106.8,74.9,7.0折,175717533449117697,http://h2.appsimg.com/a.appsimg.com/upload/merchandise/pdcpos/1100001647/2023/0605/121/468db650-b4cf-464d-a79e-913414d2692e_420_531.jpg
【16斤全瓶装】茶籽除菌洗衣液衣物除螨除菌手洗机整箱促销组合装,"机洗,通用,瓶装,3kg以上",100197789,立白,3400333042448349,149,71,4.8折,4559690550998179841,http://h2.appsimg.com/a.appsimg.com/upload/merchandise/pdcpos/1100005574/2024/0606/130/23dfbe5c-1151-4328-ba74-1d81ad2fe37d_420_531.jpg
【超值6斤+80g】洗衣液家用实惠装袋装补充液亮白增艳1kg*3薰衣草,"机洗,箱装,2.1-3kg,花香",101068392,蓝月亮,2359585708253384,50.7,35.9,7.1折,3418590741324472321,http://h2.appsimg.com/a.appsimg.com/upload/merchandise/pdcpos/1100010608/2024/0607/104/62a2501b-2e62-4e87-9787-60b1f56d1d43_420_531.jpg
洗衣液16斤】整箱家用实惠装香味留香机洗手洗去污强效持久家庭装,"机洗,通用,箱装,3kg以上",100039906,蓝月亮,3455719050121730,152.8,95.9,6.3折,671958186192572417,http://h2.appsimg.com/a.appsimg.com/upload/merchandise/pdcpos/1100003794/2024/0712/176/eb49f183-4d56-428d-8b65-10b8006654da_420_531.jpg
洗衣液大师玫瑰香氛 去污去渍 持久留香 护衣护色,"机洗,通用,瓶装,1.1-2kg/2.1-3kg",101740260,立白,2795828147801860,126,54,4.3折,734445469916155907,http://h2.appsimg.com/a.appsimg.com/upload/merchandise/pdcpos/1100013744/2023/0413/21/b990d0bc-7a28-49e0-8527-5dd2d415c89f_420_531.jpg
【超值6斤】洗衣液家用实惠装袋装补充液500g*6袋亮白增艳薰衣草,"机洗,箱装,2.1-3kg,花香",101068392,蓝月亮,2359329600811208,58,41.9,7.2折,2553899612806811649,http://h2.appsimg.com/a.appsimg.com/upload/merchandise/pdcpos/1100010608/2024/0123/12/a617339b-3abf-488c-825b-31b552d064cb_420_531.jpg
【4件起售】超洁薰衣草香洗衣液800克每袋加量150克,"机洗,通用,袋装,0.5-1kg",100197789,立白,951983843267421,19,9.41,5.0折,236234310980997121,http://h2.appsimg.com/a.appsimg.com/upload/merchandise/pdcpos/1100005574/2021/0903/105/3208c8b4-fab4-4c0a-881a-2ebcec9a0511_420_531.jpg
【爆款组合】立白香氛大师系列持久留香洁净深层去污渍,"机洗,通用,袋装,2.1-3kg",101740260,立白,2985644251894468,86,35,4.1折,4481440406230237185,http://h2.appsimg.com/a.appsimg.com/upload/merchandise/pdcpos/1100013744/2023/0822/101/0a2df76c-8ca7-4fe0-ba82-50593427221b_420_531.jpg
【直播】立白大师香氛洗衣液 16斤家用实惠装装留香 活性物20.1%,"机洗,通用,箱装,3kg以上",101740260,立白,3324476279227588,219.9,140,6.4折,2319712667815059459,http://h2.appsimg.com/a.appsimg.com/upload/merchandise/pdcpos/1100013744/2024/0412/192/309944e5-fc30-42e7-8565-9961822032c2_420_531.jpg
【除菌去汗味】运动型洗衣液 运动服健身衣 小苍兰香,"机洗,通用,箱装,0.5kg以下",100039906,蓝月亮,2308344883874882,42.9,36.9,8.6折,167554747806425092,http://h2.appsimg.com/a.appsimg.com/upload/merchandise/pdcpos/1100003794/2023/0328/143/5d56e57f-8776-4101-9634-9ae72cf1d7ef_420_531.jpg
